"Rejoice, for bad things are about to happen.",Ryan Sohmer,,"{'joy', 'death'}"
Welcome to vampire-ville.” He chuckled.,S.L. Ross,,{'death'}
Don't try or welcome the consequences,WoodCutters,,{'inspirational-quotes'}
Attitude is what you do effortlessly.,Kunle Abulude,,{'life'}
It is possible to rise above any adversity.,Lailah Gifty Akita,Think Great: Be Great!,{'inspirational-quotes'}
Fears will cost your life.,Deyth Banger,Deep Legend,{'life'}
That's God's will - Lunatic,Deyth Banger,,{'god'}
All that is transitory is but a metaphor.,Johann Wolfgang von Goethe,,{'life'}
"Nobody needs saving, just a little bit of empathy",John O'Callaghan,,{'inspirational'}
Leave nothing for death but a burned-out castle,Nikos Kazantzakis,Zorba the Greek,"{'life', 'death'}"
This existenitalist stuff sure is crap,Daniel Younger,Delirious,{'humor'}
"I Think, Therefore I Am ... I Think ...",David Ski,,"{'humor', 'life'}"
Time is only linear for engineers and referees.,Craig Ferguson,Between the Bridge and the River,{'time'}
Life’s easy.It’s living it that’s difficult.,Mike Sasso,,"{'life', 'truth', 'inspirational'}"
Space is entirely poetic.,Mary-Louise Parker,Dear Mr. You,{'poetry'}
Love transcends dimensions of time and space.,Brownell Landrum,Repercussions: DUET stories Volume IV - Adult Version,"{'time', 'love'}"
"I am fascinated by the dailies, what is daily.",Juan Ramón Jiménez,,"{'time', 'poetry', 'life'}"
"It isn’t time that folds, it’s space.",Kathryn Davis,Duplex,{'time'}
distance is created by time is further than space,cG9sYXJhZGl0aWE=,,{'time'}
"When I look in the mirror,I see me.Who do you see?",Anthony T. Hincks,,{'philosophy'}
That's the way life goes sometimes.,Frank Black,,{'inspiration'}
Wisdom is the fruits of reflection...,Gino Norris,Stress Diary Journal,{'wisdom'}
I miss those times when I hadn't a clue.,Marina Leigh Hatfield,,"{'wisdom', 'knowledge'}"
"Tenderness, mercy and love, we all need more of.",Heather Wolf,,{'love'}
"God had mercy, he knew. The Mongols had none.",Conn Iggulden,Khan: Empire of Silver,{'god'}
"Love is faith in action."" ~R. Alan Woods [2006]",R. Alan Woods,The Journey Is the Destination: A Book of Quotes With Commentaries,"{'faith', 'love'}"
If he loves you he will meet your effort.,Shannon L. Alder,,{'love'}
I want my life to mean something!,Marliss Melton,In the Dark,{'life'}
"Life is not a hope, but it is all of this !!",Hesham Nebr,,{'hope'}
Life is less about finding and more about seeking.,Seth Adam Smith,Rip Van Winkle and the Pumpkin Lantern,{'life'}
Life is the journey of coming home to ourselves.,Lisa Cypers Kamen,Are We Happy Yet?: Eight Keys to Unlocking a Joyful Life,{'life'}
The purpose of life is life.,Dejan Stojanovic,,"{'purpose', 'life'}"
What is the meaning of life…to give life meaning.,Clifford Cohen,,{'purpose'}
@The integration point is God himself@,Francis A.Schaeffer,,{'god'}
"We are always seeking it, never finding it.",M..,The Meaning(s) of Life: A Human's Guide to the Biology of Souls,{'life'}
Jesus was not a carpenter forever.,Chris Matakas,,"{'inspirational-quotes', 'purpose'}"
Love is seeking the good and being the good.,Erica Goros,,"{'life', 'inspiration', 'inspirational', 'self-help'}"
Sometimes you need to loose in order to win.,Adele          Rose,Possession,{'inspirational'}
Our trust goes beyond the darkness.,J.D. Netto,The Whispers of the Fallen,"{'inspirational-quotes', 'inspirational'}"
"I have to protect you,” he says softly.",Simone Elkeles,Rules of Attraction,{'romance'}
"Nikki looks at me, confused. “What’s wro",Simone Elkeles,Rules of Attraction,{'romance'}
Can you put your hands on my crot,Jennifer Echols,Endless Summer,{'romance'}
"Man I'm high off life. Fuck it, I'm WASTED",Jay-Z,,{'life'}
I don't like to overdose. Call me old-fashioned.,Chelsea Handler,My Horizontal Life: A Collection of One-Night Stands,{'humor'}
"Love, like addiction, removes all choices...",Liz Thebart,Walk Away,{'love'}
All empires are created of blood and fire.,Pablo Escobar,,{'inspirational'}
There can only be one king.,Pablo Escobar,,{'inspirational'}
Kill the body and the head will die.,Hunter S. Thompson,Fear and Loathing in Las Vegas,{'humor'}
"If it doesn't make sense, it's usually not true.",Judy Sheindlin,,{'humor'}
No man can outrun Logic or Time.,Anonymous,,"{'time', 'truth'}"
Dumb ideas come from people who have dumb brains,Judge Judy Sheindlin,,"{'life', 'philosophy'}"
Every barber thinks everybody needs a haircut.,M.F. Moonzajer,,{'philosophy'}
"Love is many things, none of them logical.",William Goldman,,{'love'}
Sometimes the endpoint is the startpoint,Ean Rodriguez,,{'inspirational'}
Fear and logic belong together.,Dee Williams,,{'fear'}
Life corrects the errors of logic.,Marty Rubin,,{'life'}
"Where logic reaches, religion leaves.",M.F. Moonzajer,,{'religion'}
I have shed many tears.,Lailah Gifty Akita,,{'inspirational'}
Laughter is like crying.,Lisa Renee Jones,No in Between,{'love'}
Tears are for happiness.,Marjorie Agosín,I Lived on Butterfly Hill,{'happiness'}
"For every laugh, there should be a tear.",Walt Disney Company,,"{'writing', 'life'}"
"Life is like a road, It has highways and detours",Frank Puglisi,,{'inspirational'}
The race for excellence has no finish line.,Mohammed bin Rashid Al Maktoum,رؤيتي,"{'success', 'inspirational'}"
Be a reflection of excellence.,Steve Maraboli,,{'success'}
Ordinary is an insult to excellence.,Jury Nel,,"{'inspirational', 'life-lessons'}"
The truth is the very definition of excellence.,Loron-Jon Stokes,,{'truth'}
.....I don't think infinity is a limit.,Farooq A. Shiekh,,{'inspiration'}
A hard practicing period yields a lifelong victory,Alperen Gülveren,,"{'hope', 'inspiration', 'success', 'inspirational'}"
"The greatest profit, is to make your own gain.",Auliq Ice,,"{'inspirational-quotes', 'success', 'motivational'}"
Work hard to play harder.,Linda Rawson,,{'work'}
Virginity comes standard. A good head is earned.,Mokokoma Mokhonoana,,{'work'}
Only cooked time tastes well,Zeeshan Ahmed,,"{'time', 'success'}"
Faults are soon copied.,Horace,,{'life'}
Death began to look like a friend.,Francine Rivers,A Voice in the Wind,{'death'}
LIFE says Loneliness Is Friendly Enemy,shivangi lavaniya,,{'life'}
"Every new friend, in your life is 1% success.",Deyth Banger,,{'success'}
"I am not a teacher, I am a friend who cares.",Debasish Mridha,,"{'happiness', 'life', 'inspirational', 'wisdom', 'truth', 'hope', 'knowledge', 'education', 'philosophy', 'intelligence', 'love'}"
"Too bad I love you, you'd be dead by now",Kayla Davis,,{'love'}
The enemy of my enemy is my friend.,Dan Wells,Fragments,{'truth'}
My greatest friend is truth.,Beth Fantaskey,Jessica's Guide to Dating on the Dark Side,{'truth'}
Why do dachshunds wear their ears inside out?,P.G. Wodehouse,,{'humor'}
"See with your heart, not just your eyes",Linda M. Hueftlein,Through Charlie's Eyes,{'inspirational'}
"I'm not alone,"" said the boy. ""I've got a puppy.",Jane Thayer,The Puppy Who Wanted a Boy,{'love'}
Godzilla was coming...,Julie Kagawa,Legion,{'romance'}
More dragons incoming...,Julie Kagawa,Legion,{'romance'}
"I'm sorry, but dragons don't come in pink.",Stephen Dunkley,Endangered Creatures,{'humor'}
"Now then,"" he mused, ""how does one fly a dragon?",Nicole Sager,The Fate of Arcrea,{'humor'}
Always dream big and dare to believe!,Melinda Rabin,Dragons Are Real,{'poetry'}
He lived like a devil and died like a saint,Haidji,SG - Suicide Game,{'life'}
It's like smoking compost through a raccoon.,Jeremy P Bushnell,,{'humor'}
Chaos is God's body. Order is the Devil's chains.,John Updike,Rabbit Redux,{'god'}
"Tell The Truth , and Shame The Devil.",Phyllis Yvonne Stickney,Black Comedy - 9 Plays: A Critical Anthology with Interviews and Essays,"{'god', 'truth', 'life'}"
When making a deal with the Devil – Haggle.,Robert G Moons,,{'soul'}
You have a great potential.,Lailah Gifty Akita,,{'inspirational'}
You will do heroic deeds by faith.,Lailah Gifty Akita,Think Great: Be Great!,"{'faith', 'life'}"
We work to firstly realize our hidden potentials.,Sunday Adelaja,,{'work'}
The best steel doesn't always shine the brightest.,Joe Abercrombie,The Blade Itself,{'inspirational'}
The Infinite is the distance between both ears.,Marc Torra,,{'inspirational'}
Writing my blog has saved me thousands on therapy.,Phil Cooke,One Big Thing: Discovering What You Were Born to Do,{'writing'}
Love shouldn't be comfortable.,Connie Brockway,The Bridal Season,{'love'}
But even the longest day wears to sunset.,Marion Zimmer Bradley,,{'inspirational'}
"I joy, that in these straits I see my west;",John Donne,,{'death'}
Brevity is a sublime talent.,Javier Enríquez Serralde,,{'life'}
"Your life is your song, sing it loud!",Rob Liano,,"{'inspirational-quotes', 'motivation', 'life'}"
LATENT TALENTAnagram of complacencyKamil Ali,Kamil Ali,Profound Vers-A-Tales,{'philosophy'}
Footage of love is loyalty.,Kishore Bansal,,{'love'}
To be straight means to be loyal to the truth.,Auliq Ice,,{'truth'}
It’s you and me that matters to me and you.,George R.R. Martin,,"{'truth', 'love'}"
Loyalty never put blood back in a man's veins.,Carol Berg,Flesh and Spirit,{'courage'}
"Whatever you believe is true, is.",Stan Beecham,,{'truth'}
we're only ever limited to our own beliefs,Jennifer Pierre,,{'life'}
Secrets are gold and we are the miners.,Nelo Igboejesi,,{'life'}
Don’t believe everything you repeat in your mind!,Maddy Malhotra,How to Build Self-Esteem and Be Confident: Overcome Fears,"{'happiness', 'success'}"
Your truth isn't everybody else's truth.,Miranda Kenneally,Things I Can't Forget,"{'god', 'religion'}"
1980's: not a time period but a state of mind.,Carrie Vaughn,,"{'humor', 'inspirational'}"
Concrete breathes sun's heat.,Cameron Conaway,Bonemeal,{'poetry'}
Dew moves mountains.,Cameron Conaway,Bonemeal,{'philosophy'}
There is no off position on the genius button.,CBS News,,{'humor'}
Coincidence is God's way of staying anonymous.,Albert Einstein,,{'inspirational'}
"Every man is a genius, for God exists in all men.",Theodore Volgoff,,{'god'}
Children inherit their parents' madness.,Gabriel García Márquez,One Hundred Years of Solitude,"{'humor', 'truth'}"
It had to be a trick or you couldn't have done it.,Orson Scott Card,Ender's Game,"{'truth', 'life'}"
Genius is always accompanied by enthusiasm.,Bryant McGill,,"{'spiritual', 'inspirational'}"
"Without shame, without conscience.",Chris Galford,At Faith's End,{'wisdom'}
Death is the dance of Life.,Lailah Gifty Akita,,"{'life', 'death'}"
Dancing is very like poetry.,Martha Graham,,{'poetry'}
A dalliance with poetry before we dance.,Delano Johnson,Rare Images of Love,"{'poetry', 'love'}"
You may make love in dancing as well as sitting.,Aphra Behn,The Emperor of the Moon: A Dialogue-Pantomime; With Alterations,{'love'}
"I am love, I am music, she thinks. Let’s dance.",Paulo Coelho,,{'love'}
"Dance with me, Death, I am ready.",Terry Goodkind,Stone of Tears,{'death'}
Life is a dance of nature.,Toba Beta,My Ancestor Was an Ancient Astronaut,{'life'}
"It's a pelvis thrust, not a pelvic wiggle.",Jessica Verday,Enthralled: Paranormal Diversions,{'humor'}
Love Knows NO GENDER.,Cy_squared,,"{'humanity', 'inspirational', 'love'}"
 A lie told in the service of truth is virtue.,Brent Weeks,The Blinding Knife,{'truth'}
Virtue makes for a cold bed.,Ava Zavora,Forever Elude Me,{'romance'}
Fool! Nothing but black ink runs through my veins!,Hiromu Arakawa,,{'humor'}
True Devdas are Authors,Santosh Avvannavar,Surrogate Author,{'humor'}
"I am inspired to write, and I write to inspire.",R.L. Hemlock,,{'writing'}
Authors can alter your life.,Bernard Kelvin Clive,,{'writing'}
You learn to run by running.,Sheeja Jose,,"{'god', 'quotes', 'life', 'death'}"
"All raw, uncooked, protesting.""(on Aldous Huxley)",Virginia Woolf,,{'writing'}
I am too much of an imitator to be a true writer.,Zia Haider Rahman,,{'writing'}
This is the best time to be an author.,Geraldine Solon,Authorpreneur in Pajamas,{'writing'}
Be the CEO of your own career.,Julie Hedlund,,{'writing'}
I read your diary. I KNOW,Mary Papas,14 Twisted Tales To Enthrall,{'writing'}
i want to bleed ink and shit prose.,Jonathan Culver,,{'writing'}
Gay ships are yay ships!,Every Fangirl Ever,,{'humor'}
Focus on your potential not your past.,Mensah Oteh,,"{'inspirational-quotes', 'life-quotes'}"
I am thankful to the Lord His daily provisions.,Lailah Gifty Akita,Think Great: Be Great!,{'spirituality'}
Love is not blind but it leads to blindness.,Auliq Ice,,{'love'}
Life - with or without softener- is hard,Kate Papas,Married or merry?,"{'quotes', 'humor'}"
When you're corked...you're corked!,Cheryl Nielsen,,{'humor'}
she tries to envision spaceeven with her eyes open,Anna Jae,,{'hope'}
Quit aspiring and dreaming and start being.,Bryant McGill,Simple Reminders: Inspiration for Living Your Best Life,{'wisdom'}
"As long as I can dream, I will dream of you.",Cassandra Clare,City of Glass,{'love'}
Love yourself' is not 'Lust yourself.,Shay Dawkins,iSin: Upgrade To Life Version 2.0,{'inspirational-quotes'}
"I prayed to you, Cas. Every night.",Dean Winchester Jensen Ackles,,{'love'}
Surrender is the only path to supernatural living.,Alisa Hope Wagner,Eve of Awakening,"{'god', 'faith'}"
My dad was nothing but a bingo call.,Ripley Patton,Ghost Hand,"{'humor', 'death'}"
Read to refresh your mind.,Lailah Gifty Akita,,{'inspirational'}
It's my honor to read Hitler's quotes.,Deyth Banger,,{'quotes'}
"Everything you read, becomes a part of your life.",Aman Jassal,Rainbow - the shades of love,{'life'}
Live to read.Read for life.,Lailah Gifty Akita,,{'life'}
Just breathe and believe.,Jodi Livon,,"{'wisdom', 'inspirational-quotes', 'love'}"
Intuition is the GPS of Life.,Donald L. Hicks,Look into the stillness,{'life'}
Intuition is the compass of the soul.,Leta B.,,{'spirituality'}
Pray for guidance and follow your intuition.,Abhishek Kumar,Stardust Family - We Are One!,{'love'}
"If you want to annoy a poet, explain his poetry.",Nassim Nicholas Taleb,The Bed of Procrustes: Philosophical and Practical Aphorisms,"{'wisdom', 'poetry'}"
There is no shame in being afraid.,K.L. Penington,The Guardians,{'quotes'}
The Road to Hell is Paved With Bad Intentions,Vicky Loebel,,{'humor'}
Life in us is like the water in a river.,Henry David Thoreau,,{'life'}
Dip him in the river who loves water.,William Blake,The Marriage of Heaven and Hell,{'love'}
A calm water is like a still soul.,Lailah Gifty Akita,,{'inspirational'}
"Endless seas, mean endless adventures.",Anthony T. Hincks,,{'life'}
"No water, No life.",Lailah Gifty Akita,,{'life'}
Love can be as transparent as water!,Sima Mittal,,{'love'}
Water is life sustenance.,Lailah Gifty Akita,Think Great: Be Great!,{'life'}
Organic life cannot be far from water.,Fennel Hudson,A Meaningful Life - Fennel's Journal - No. 1,{'life'}
I wish you water.,Wallace J. Nichols,Blue Mind: The Surprising Science That Shows How Being Near,"{'inspirational-quotes', 'happiness', 'romance'}"
Water’s water and that’s why it’s beautiful.,Alberto Caeiro,The Collected Poems of Alberto Caeiro,"{'truth', 'life'}"
"Blood is thicker than water, and so is diarrhea",Josh Stern,And That's Why I'm Single: What Good Is Having A Lucky Horseshoe Up Your Butt When The Horse Is Still Attached?,{'humor'}
"When I am with you, even the water makes me drank",M.F. Moonzajer,A moment with God ; Poetry,{'happiness'}
I'm so ,Ally Condie,Reached,{'death'}
"Love is not found, love finds.",Colleen Hoover,Too Late,{'romance'}
His lips…his lips should've been illegal.,Nalini Singh,Rock Addiction,{'romance'}
Two Parts. One Whole.,Victoria Green Jinsey Reese,,"{'romance', 'love'}"
